UCP	Peter Singh	Calgary-East	M	Peter Singh was elected as the Member of the Legislative Assembly for Calgary-East on April 16, 2019. He currently serves as a member of the following Standing Committees: Public Accounts, Resource Stewardship, and Private Bills.Mr. Singh previously served on the Standing Committees on The Alberta Heritage Savings Trust Fund and Select Special Ombudsman and Public Interest Commissioner Search Committee.Prior to serving with the Legislative Assembly, he owned and operated a small automotive repair business in Calgary for over 20 years.He served as president and vice-president of the Fiji Canada Association between 2007 and 2008. He has also coached soccer teams for children under the age of 14. In 2005 he was recognized for his volunteer contributions with an Alberta Centennial Medal.In 1990 he attended Centennial College in Toronto, Ontario. Born in the Fiji islands, he speaks Hindi fluently. He and his wife have two children, and in his spare time he enjoys playing golf.
UCP	Prasad Panda	Calgary-Edgemont	M	First elected in a by-election in 2015, Prasad Panda is the United Conservative MLA for Calgary-Edgemont.A professional engineer by trade, with decades of experience working in oil and gas around the world, Prasad was honoured to serve in Alberta’s government as Minister of Transportation and Minister of Infrastructure. The Transportation Ministry oversees the construction of provincial highways, water and wastewater projects, and is responsible for the rules around driver’s licensing and testing. While heading the Ministry of Infrastructure, Prasad oversaw the construction of new schools, hospitals, and government buildings throughout Alberta. In opposition he served as the United Conservatives’ energy critic, as well as Shadow Minister for Economic Development and Trade.Like so many others, Prasad chose to move his family to Alberta because of the tremendous opportunities in this province, from high-paying jobs and world class education to low taxes and a government that exhibited fiscal restraint. He was motivated to seek public office after seeing too many politicians squandering the Alberta Advantage that had brought him here.Prasad was an early supporter of the Wildrose party and ran as Wildrose Candidate three times. His by-election win gave Wildrose its first seat in one of Alberta’s major cities.Prasad holds a Bachelor of Technology in Mechanical Engineering and is a member of APEGA. Prasad and his family live in Edgemont.
UCP	Chris Davis	Calgary-Elbow		I have lived in Calgary-Elbow most of my life, giving me the advantage of being a connected, local, experienced voice for our unique constituency. I have worked tirelessly to improve our great community, through volunteerism on community development committees and other not for profit boards and associations.I have both commerce and law degrees and have practiced in Alberta as a lawyer for over 30 years, principally in the administrative, municipal and development law fields. I have assisted both individual residents and community groups resist poorly conceived development plans and, conversely, developers and other applicants in achieving their vision with the benefit of constructive community input.Achieving a “win-win” wherever reasonably possible is always my first objective. I hope to earn the support of residents of Calgary – Elbow so that our community has a strong voice in the Legislature.
UCP	Devinder Toor	Calgary-Falconridge	M	Devinder is a proud small business owner, and holds a Bachelor of Science degree in pharmacy. Born in India, Devinder has lived in Calgary for over 30 years. Previous to starting his own businesses, Devinder worked for Calgary transit.Devinder has been married to his wife Balmeet, a chemical engineer, for 31 years and has 2 kids.He has consistently advocated for issues important to his North East Calgary constituency including reducing crime, enhancing access to Charter schools, and lowering taxes on families and businesses.
UCP	Myles McDougall	Calgary-Fish Creek	M	Myles McDougall is a proud Canadian and Albertan with a passion for public service and community involvement. With over 18 years of experience living in the Calgary-Fish Creek constituency, he has been a hockey, baseball, and soccer coach, and has contributed to various community organizations as a leader and advocate.Myles has lived, worked, and studied internationally, including in Argentina, where he met his wife, Patricia, who is currently an elementary school teacher in Calgary. Together, they have a son who attends the University of Calgary.Myles has had a varied career as an economist, corporate executive, technology entrepreneur, management consultant, advisor, and teacher. He began his career in the Alberta Legislature as the Executive Assistant to Alberta’s Provincial Treasurer. Following this, he spent over a decade living and working internationally for two European-based banks as an economist and energy sector analyst. During this time, he advised governments and global investment funds on energy sectors and company valuations in the Latin American, US, and European markets.After returning to Canada, Myles spent 12 years as Founder and CEO of PetroJet Canada, an oil & gas technology company that worked with university researchers and private companies on technologies to reduce oil sands’ CO2 emissions. Following the sale of PetroJet, he started a consulting practice providing management services focused on small business finance and international expansions. This included the role of “Entrepreneur in Residence” for a Chilean accelerator program mentoring start-up company management teams.Myles has also been an active member of the community, serving as President of the University of Calgary Students’ Union, a member of the University of Calgary Board of Governors, the Alberta Progressive Conservative Senior Executive, CFO of the Calgary Fish Creek UCP Constituency Association, and President of Lake Bonavista Community Association.Myles is running as the UCP MLA for Calgary-Fish Creek to bring his experience and passion for public service to the provincial legislature. He is committed to working tirelessly to represent his constituents and make Alberta a better place to live, work, and raise a family.
UCP	Jason Luan	Calgary-Foothills	M	Jason Luan was elected as Member of the Legislative Assembly (MLA) for Calgary-Foothills on April 16, 2019. He previously served as an MLA for Calgary-Hawkwood (2012-2015).Jason and his wife, Ms. Fengying Zhang, have been married for 34 years and together have two daughters. Graduating from the University of Calgary with a Masters of Social Work in 1990, he has dedicated his career to public service, promoting healthy families, strong communities and economic prosperity. He served in a variety of roles in provincial and municipal governments including as a child protection worker, a social planner, a manager and as a senior counsellor.Luan has also managed funding for nonprofit social service agencies for over 20 years. He co-chaired the Immigrant Sector Council of Calgary (2006-2012) and served on the Calgary Council on Mental Health and Addictions from 2017 to 2018.Jason Luan was appointed as the Minister of Culture on October 24, 2022. He previously served as Minister of Community and Social Services and Associate Minister for Mental Health and Addictions.
UCP	Whitney Issik	Calgary-Glenmore	F	Whitney Issik has served as a Member of the Legislative Assembly since 2019. She has served as the Minister of Environment and Parks, Associate Minister for the Status of Women and Chief Government Whip. A descendant of an entrepreneurial Alberta family, she represents Calgary-Glenmore where she grew up, went to school, and raised her family. Studying economics and political science, Whitney earned a bachelor’s degree from the University of Calgary.Whitney Issik has operated a small business for over 30 years and also worked in telecommunications, wind and hydro, and oil and gas. As a volunteer she has led and contributed to a number of sports and community organizations. She has served on numerous committees and task forces but views representing her constituents in the Legislature as her greatest honour.Whitney is committed to a strong and diversified economy, clean environment, vibrant communities and excellent healthcare and education systems as a foundation for opportunity for this and future generations.
UCP	Ric McIver	Calgary-Hays	M	Honourable Ric McIver was first elected to the Legislative Assembly of Alberta on April 23, 2012, as the MLA for Calgary-Hays. He was re-elected on May 5, 2015, and again on April 16, 2019.Prior to this Ric was elected to Calgary City Council for three terms from October 2001 to October 2020. During that time he served on the Police Commission, as Chair of the Calgary Housing Company among many committee assignments. He has been a Calgary Stampede volunteer for over 15 years.He has served in government as Minister of Transportation (twice), Infrastruture, Jobs Skills Traning and Labour and as Municipal Affairs Minister. Ric successfully came to agreement with the Tsuu T’ina nation to allow for the completion of Calgary’s ring road.Ric is a husband, father, grandfather and is active on a number of charitable and community causes. He chose Alberta as his home in 1981 and has been a proud resident since that time.
UCP	Jeremy Nixon	Calgary-Klein	M	Jeremy has 15 years of experience working with some of Alberta’s most vulnerable. His career has taken him to The Mustard Seed, Canadian Mental Health, and The Boys & Girls Club of Calgary.Jeremy went into politics because he saw that everyday Calgarians were being hit hard by government bloat and inefficiency. He witnessed the difficulties of maintaining social programs when huge amounts of money went to paying interest and expanding the bureaucracy. Feeling the skills he had developed in the non-profit world be useful on the political scene and wanting to take action, he ran successfully to represent Calgary-Klein in the provincial legislature in 2019.In 2022, Jeremy was appointed to cabinet as Minister of Seniors, Community and Social Services. Since taking on the portfolio, he has worked hard to ensure seniors and vulnerable Albertans get the support they need. Some initiatives he has taken include indexing AISH and the Alberta Seniors Benefit to inflation, increasing wages for front-line workers in the social sector and expanding affordable housing across the province. Jeremy currently leads the Calgary Public Safety and Community Response Task Force aimed at finding solutions to the ongoing addictions and homelessness crises in the city.
UCP	Eric Bouchard	Calgary-Lougheed	M	Eric Bouchard is the UCP candidate for Calgary-Lougheed. Eric has been a small business owner for most of his professional life. Owning and operating a restaurant in downtown Calgary for fifteen years, he has always prided himself on building a strong team and network around him, handling large corporate events, or working the daily restaurant grind. Eric has lived in south Calgary since 1999, where he and his wife, Roxane, have raised their four wonderful children.Like most Calgarians, Eric’s family has experienced firsthand the ups and downs of the boom-and-bust cycles in Alberta. He had to make difficult decisions as an employer through two recessions and four years of an NDP government. Eric is running because he is committed to the survival and growth of small businesses and putting families first, knowing these are the backbones of a stable economy and united community.
UCP	Pamela Rath	Calgary-Mountain View	M	I am a proud Albertan, born and raised in Calgary, and a resident of Calgary-Mountain View. It is time that my home riding has visible, active and locally focused representation in the Legislature.Building a strong and free Alberta for future generations will only come with hard work, a willingness to listen, and a collaborative approach to finding solutions for all Albertans. I am committed to being that voice for my community.I have been married 31 years to my husband Trevor, who works as an engineering consultant. Together we have two grown sons: Brendan, a petroleum engineer and Mitchell, a data analyst in health care research. I hold a SAIT diploma in Petroleum Engineering Technology and a BSc in Engineering (Petroleum) from the University of Wyoming.Most recently, I served as an elected school board trustee for 5 years advocating for students, parents, and staff. I was actively present in my school communities, responsive to the concerns of families, and consistently governing through the lens of what is best for kids and the preservation of classroom dollars. Providing our young people with what they need to be productive citizens will always be a priority for me.For over twenty years, I have held a number of leadership roles for the Society of St. Vincent de Paul. This organization is run entirely by volunteers. Groceries and some financial disbursements are delivered directly to the door with conversation and kindness. I have always led with compassion and heart, being sensitive to ensuring the dignity of those who need a hand up.To secure prosperity for all Albertans, we need to encourage choice in education, promote investment, diversification of industry, and continue to fight for the autonomy to make the best decisions for OUR energy sector. That future needs to be planned with bold, strategic, and collaborative decisions. Let’s make sure that Mountain View has a seat at the table!
UCP	Muhammad Yaseen	Calgary-North	M	Muhammad was elected in 2019 as the MLA representing Calgary-North. As a resident of Panorama Hills since 2003, Muhammad has been living in the Calgary-North constituency since its inception. In addition to provide-wide initiatives, Muhammad’s proudest accomplishments as the MLA for Calgary-North include advocating for, obtaining funding for, and delivering on many following projects.In the 4 years Muhammad has served in the government caucus, he has had the privilege of serving in multiple roles including Associate Minister of Immigration and Multiculturalism, Parliamentary Secretary for Community Outreach, and Parliamentary Secretary for Immigration.He has also served as a member of multiple committees. Committees of the Assembly which Muhammad has served on include Resource Stewardship, Alberta Heritage Savings Trust Fund, Public Accounts, Family and Community, and Legislative Offices.Prior to being elected in 2019, Muhammad worked the entirety of his 40-year career in Alberta’s energy sector. He holds a bachelor’s degree in petroleum engineering from the University of Wyoming, a master’s degree in civil engineering from the University of Calgary as well as a master’s degree in business administration from the University of Phoenix. He obtained his professional engineer designation and is now a lifetime member of the Association of Professional Engineers and Geoscientists of Alberta (APEGA).Muhammad is a recognized community leader, having been awarded with various accolades including the Queen Elizabeth II Diamond Jubilee Medal for his volunteer services since the 1980’s. Over the years, he has contributed his time to the Canadian Red Cross, Pakistan Canada Association, United Way, Junior Achievement, Mustard Seed, and the Calgary Food Bank.
UCP	Inder Grewal	Calgary-North East	M	Inderjit Singh Grewal, is an entrepreneur, loving man, devoted husband and advocate for minorities. Residing in Calgary, Alberta since 2003, he is a passionate community member of Redstone. Occupationally Inder runs a transportation company with a fleet of commercial trucks and trailers. For the past three years, he has been committed to providing reliable delivery services throughout North America.In addition to his professional work, Inder is an active community volunteer at the Dashmesh Culture Centre. As well as organizing food drives to stock food banks and distribute to those in need.Politically, Inder believes in individual freedom and free enterprise. He is committed to creating a business-friendly environment that attracts investment and growth. Inder’s campaign will put forth Calgarians by supporting small businesses and innovative start-ups. In turn, tackling issues such as the lack of job opportunities. Helping establish schools closer to neighbouring communities, Inder will make it accessible for kids of all ethnic backgrounds to attend. As an elected representative, Inder is actively involved with the general public and understands their needs as essential, therefore voicing concerns directly from the constituency.
UCP	Rajan Sawhney	Calgary-North West	F	Rajan is a twenty-year professional working in senior positions in the Canadian Oil and Gas Industry with companies such as Norcen Energy, Union Pacific , CNRL, Vermilion Energy, and the Alberta Energy Regulator.Her degree in Economics, MBA in business and extensive background built the foundation to serve as an effective MLA, Minister of Transportation, Minister of Social Services and most recently as the Minister of Trade, Immigration and Multiculturalism in the current term.Rajan was born and raised in Calgary and is a proud mother of four children. She is excited to celebrate the marriage of one of her children and her 30th Wedding anniversary this year.“It’s been a privilege to serve all Albertans over the last four years. I have had the opportunity to better learn, understand the needs and aspirations of our citizens. I am dedicated to working for all Albertans and strongly believe community is our foundation to building a better future for our children. I would be honoured to serve in your community ” – Rajan Sawhney.
UCP	Tanya Fir	Calgary-Peigan	F	Like many other first-generation Canadians, Tanya comes from a home that understands the meaning of hard work. Born in Cranbrook, she moved to Calgary with her family in 1985 where she saw firsthand the promise and opportunity of the Alberta economy.Tanya earned a Bachelor of Commerce degree with a concentration in Management of Organizations and Human Resources from the University of Calgary. Prior to politics, she worked as a Human Resources Advisor in Alberta’s oil and gas industry for more than 19 years and has a deep knowledge of the industry, those who rely on it for jobs, and the challenges and opportunities they face right now.Tanya is a community volunteer, youth mentor and a proud Albertan.
UCP	Rebecca Schulz	Calgary-Shaw	M	Rebecca Schulz is the MLA for Calgary-Shaw. She was elected in 2019 and has served as the Minister of Children’s Services and, most recently, Municipal Affairs.She first got involved in politics in 2009. Rebecca chose Alberta to raise her family and got involved with the United Conservatives Party after seeing the devastation of Alberta’s economy under Rachel Notley and the NDP.She believes unity in the conservative movement is critical – both at the provincial and federal level – to ensure free-market, pro-growth governments can succeed.Rebecca is an active campaigner and believes that hard work and staying connected with voters – most importantly, door knocking – is the best way to serve at the ground level.She lives in south Calgary with her husband and two children.
UCP	Matt Jones	Calgary-South East	M	Matt Jones has lived in the Calgary-South East communities of Auburn Bay and now Mahogany for over 10 years with his wife Tarena and their four children.Matt believes that families and communities are the building blocks of society and that parents are the ultimate caregivers and educators of their children. He also supports free enterprise, limited and fiscally responsible government, and in protecting our fundamental freedoms.To restore the Alberta Advantage and to ensure that our children and youth have the opportunity to live and work in Alberta, Matt took leave from his career and was elected as the MLA for Calgary-South East in April 2019.Prior to politics, Matt worked as an investment banker supporting Alberta-based businesses with their growth plans and financial transactions. These entrepreneurs encouraged Matt to seek a UCP nomination, to bring financial and business intelligence back to government, and to get Albertans back to work.Matt served as the Minister of Affordability and Utilities, Minister of Children’s Services, and also provided financial oversight for the province on Alberta’s Treasury Board and Heritage Savings Trust Fund committees. Matt is a CFA Charterholder and also holds a Bachelor of Commerce from the University of Calgary Haskayne School of Business.
UCP	Jason Copping	Calgary-Varsity	M	Jason Copping, the MLA for Calgary-Varsity elected in 2019, is seeking re-election as the UCP candidate. Jason has served as the Minister of Labour & Immigration and is currently the Minister of Health.Key accomplishments include: passing the Fairness for Newcomers Act to make it easier for credentials recognition, reaching a multi-year agreement with Alberta’s doctors, passing the Continuing Care Act to provide better care for seniors, launching the Modernizing Alberta’s Primary Care System initiative improving access to family clinics, and significantly expanding capacity across our entire health care system.In addition, Jason has over 20 years of corporate senior management experience in labour relations, human resources and corporate affairs. He was a business owner and taught at the University of Calgary and the University of Lethbridge.Jason is running to continue to build on the progress made in Alberta over the last four years ensuring that Albertan students have career opportunities here in our province and to continue to improve the health care system so that Albertans get care when and where they need it.
UCP	Mike Ellis	Calgary-West	M	Prior to his election to the Legislative Assembly, Mike spent 12 years with the Calgary Police Service. In recognition of his service, he received a distinguished service medal in 2013.During Mike’s policing career, he focused on community policing, which included working with some of Calgary’s most vulnerable citizens through serving as a member of the Alberta Secretariat for Action on Homelessness. He specialized in Judicial administration law and incident command. Mike also trained other officers how to help victims of crime.Mike Ellis was sworn in as Minister of Public Safety and Emergency Services on October 24, 2022.Mike lives in Calgary-West and is married to Hollie. Together, they have three children.“As a former Calgary police sergeant and a long time resident of Calgary-West, I am passionate about public service and improving the quality of life in our community.” – Mike Ellis, MLA Calgary-West
UCP	Jackie Lovely	Camrose	F	As an MLA, Lovely has served as Parliamentary Secretary to the Associate Minister for the Status of Women, on Treasury Board, Premier’s Council on Charities and Civil Societies, Chair of Standing Committee on Families and Communities and Public Accounts Committee.Prior to serving with the Legislative Assembly, Ms. Lovely worked in sales development and project coordination with a Seniors Serving Not For Profit, organization, a property management organization, and international education.She was an instructor of English as a second language and a member and vice president of the Camrose and Leduc chambers of commerce, respectively. She is also a Rotarian.Lovely is running to ensure the Alberta she was given is as good if not better for the next generation.Ms. Lovely holds a bachelor of arts degree from the University of Saskatchewan, a diploma in hotel and restaurant administration from the Saskatchewan Institute of Applied Science and Technology (Saskatchewan Polytechnic) and an MBA from Cape Breton University.Lovely lives in Camrose and is the mother of 2 adult children.
UCP	Joseph Schow	Cardston-Siksika	M	Joseph Schow is a fifth generation southern Albertan. After graduating from Magrath High School, Joseph received a Bachelor of Arts from Dalhousie University and a Masters in Political Management from George Washington University. After several years in the private sector working in advertising and owning a small business, Joseph was elected to the Alberta Legislature in 2019 representing Cardston-Siksika. Joseph lives with his wife, Nicole, and three children in Cardston, AB.
UCP	Todd Loewen	Central Peace-Notley	M	Todd Loewen was elected to the Legislative Assembly of Alberta, representing the constituency of Grande Prairie-Smoky, on May 5, 2015. He was re-elected as the Member representing Central Peace-Notley on April 16, 2019.Prior to serving with the Legislative Assembly, Mr. Loewen owned an outfitting business and a farm.Born and raised in rural Alberta, Mr. Loewen grew up in a farming family. He graduated from Hillside junior-senior high school with an advanced high school diploma. After five years in the workforce, he became self-employed as an entrepreneur and farmer.Todd and his wife, Teena, have five children: Travis, Ty, Taylor, Tianna and Tenea. He has been an active volunteer for their local church and many other organizations and takes part in community activities across the Peace Country.He was the 890th Member to be sworn into the Legislative Assembly of Alberta. Todd has lived in the community of Valleyview for over 50 years; his community and Alberta have treated him well. He is determined to represent all Albertans and give back to the community that has afforded him so much.Todd Loewen was sworn in as Minister of Forestry, Parks and Tourism on October 24, 2022.
UCP	Chantelle de Jonge	Chestermere-Strathmore	F	Chantelle de Jonge was born and raised in rural, Southern Alberta. Currently a resident of Chestermere, she believes that it is time for a new conservative voice to represent the riding of Chestermere-Strathmore.Chantelle grew up on a farm and worked for the family business for many years. With six siblings, Chantelle values family and believes that this is the foundation of a strong community. Chantelle’s faith and her church community are also important to her. She volunteers for Faith Beyond Belief, an organization which teaches and helps people explain their faith, helping in various roles at their annual Be Ready conference. Chantelle believes in giving back to the community through volunteer efforts, and dedicates a lot of her time to volunteering, both abroad and at home. She volunteers for The Sunrise of Life Center, a home for street children in Tanzania, and has spoken at several fundraising events throughout Alberta in support of the SOL Center. She has also volunteered for “The Journey Forward”, a program hosted by the City of Calgary’s Youth Employment Center, talking to teenagers in high schools throughout the Calgary area about career choices. Chantelle has her trades diploma in dental assisting and has worked in the dental industry for nearly a decade. She was previously the president of the Calgary Dental Assistants Association, representing her profession in the greater Calgary area. She also sat on the board as the Education Chair and organized a continuing education conference for her fellow dental assistants. Chantelle has also spent time volunteering as a dental assistant on The Alex’s Dental Health Bus, providing dental services to low-income children and adults.Chantelle has a bachelor’s degree with distinction in economics and philosophy from the University of Calgary, and has made the Dean’s List each year of her studies. Chantelle was awarded the Professor Z.M. Kubinski Prize in Economics for two research projects on Canadian economic issues.
UCP	Justin Wright	Cypress-Medicine Hat		
UCP	Andrew Boitchenko	Drayton Valley-Devon	M	Andrew Boitchenko is a successful real estate agent and owner of several property development companies, with over 20 years of experience in the industry. He is a well-respected member of the community, having served on numerous political boards at the local, provincial, federal and international levels.Born in Ukraine, Andrew Boitchenko immigrated to Canada as a teenager and has since become a proud Albertan. He is happily married to his wife Tatiana and is a proud father of three university-aged children.
